GeneID,BC1,BC2,BC3,,,,,
AT2G20835,1.0 ,1.1 ,0.6 ,,,,,
AT2G20840,50.2 ,40.9 ,49.9 ,,,,,
AT2G20850,15.3 ,18.9 ,14.8 ,,,,,
AT2G20860,47.1 ,41.3 ,43.7 ,,,,,
AT2G20870,0.0 ,0.0 ,0.0 ,,,,,
AT2G20875,0.0 ,0.0 ,0.0 ,,,,,
AT2G20880,0.0 ,0.0 ,0.0 ,,,,,
AT2G20890,62.4 ,71.0 ,67.4 ,,,,,
AT2G20900,17.5 ,20.5 ,24.4 ,,,,,
AT2G20920,47.6 ,48.6 ,42.0 ,,,,,
AT2G20921,0.0 ,0.0 ,0.0 ,,,,,
AT2G20930,60.6 ,61.3 ,64.7 ,,,,,
AT2G20940,60.1 ,59.2 ,64.1 ,,,,,
AT2G20950,0.0 ,0.0 ,0.0 ,,,,,
AT2G20960,0.0 ,0.0 ,0.0 ,,,,,
AT2G20970,0.0 ,0.0 ,0.0 ,,,,,
AT2G20980,26.1 ,37.9 ,27.6 ,,,,,
AT2G20990,153.0 ,132.2 ,147.9 ,,,,,
AT2G21000,0.0 ,0.0 ,0.0 ,,,,,
AT2G21010,0.0 ,0.0 ,0.0 ,,,,,
AT2G21030,0.0 ,0.0 ,0.0 ,,,,,
AT2G21040,0.0 ,0.0 ,0.0 ,,,,,
AT2G21045,0.0 ,0.0 ,0.0 ,,,,,
AT2G21050,0.0 ,0.0 ,0.0 ,,,,,
AT2G21060,415.0 ,400.5 ,326.6 ,,,,,
AT2G21070,22.0 ,0.0 ,0.0 ,,,,,
AT2G21080,4.2 ,4.2 ,4.8 ,,,,,
AT2G21090,22.9 ,19.1 ,21.3 ,,,,,
AT2G21100,0.0 ,0.0 ,0.0 ,,,,,
AT2G21110,0.0 ,0.0 ,0.0 ,,,,,
AT2G21120,35.0 ,30.6 ,36.6 ,,,,,
AT2G21130,349.7 ,352.0 ,379.1 ,,,,,
AT2G21140,0.0 ,0.0 ,0.0 ,,,,,
AT2G21150,66.0 ,63.9 ,60.8 ,,,,,
AT2G21160,509.4 ,464.0 ,495.9 ,,,,,
AT2G21170,258.2 ,242.0 ,246.2 ,,,,,
AT2G21180,1.2 ,0.6 ,1.0 ,,,,,
AT2G21185,0.0 ,0.0 ,0.0 ,,,,,
AT2G21187,0.0 ,0.0 ,0.0 ,,,,,
AT2G21188,0.0 ,0.0 ,0.0 ,,,,,
AT2G21190,39.7 ,37.0 ,45.3 ,,,,,
AT2G21195,30.8 ,38.0 ,38.4 ,,,,,
AT2G21200,0.0 ,0.0 ,0.0 ,,,,,
AT2G21210,0.0 ,0.0 ,0.0 ,,,,,
AT2G21220,0.0 ,0.0 ,0.0 ,,,,,
AT2G21230,9.0 ,7.9 ,7.7 ,,,,,
AT2G21235,0.0 ,0.0 ,0.0 ,,,,,
AT2G21237,0.0 ,0.0 ,0.0 ,,,,,
AT2G21240,32.1 ,27.8 ,33.7 ,,,,,
AT2G21250,140.2 ,136.0 ,128.6 ,,,,,
AT2G21260,0.0 ,0.0 ,0.0 ,,,,,
AT2G21270,86.8 ,74.5 ,81.9 ,,,,,
AT2G21280,22.8 ,25.2 ,22.5 ,,,,,
AT2G21290,87.7 ,84.7 ,87.6 ,,,,,
AT2G21300,54.6 ,45.9 ,51.3 ,,,,,
AT2G21310,0.0 ,0.0 ,0.0 ,,,,,
AT2G21320,0.0 ,0.0 ,0.0 ,,,,,
AT2G21330,0.2 ,0.1 ,2.4 ,,,,,
AT2G21340,36.0 ,40.7 ,37.1 ,,,,,
AT2G21350,0.0 ,0.0 ,0.0 ,,,,,
AT2G21360,0.0 ,0.0 ,0.0 ,,,,,
AT2G21370,10.8 ,9.1 ,7.4 ,,,,,
AT2G21380,0.0 ,0.7 ,1.1 ,,,,,
AT2G21385,67.8 ,62.0 ,77.7 ,,,,,
AT2G21390,16.9 ,19.4 ,18.3 ,,,,,
AT2G21400,0.0 ,0.0 ,0.0 ,,,,,
AT2G21410,44.3 ,38.4 ,39.9 ,,,,,
AT2G21420,3.6 ,3.0 ,2.6 ,,,,,
AT2G21430,4.3 ,3.7 ,2.8 ,,,,,
AT2G21440,29.7 ,39.0 ,31.8 ,,,,,
AT2G21450,0.0 ,0.0 ,0.0 ,,,,,
AT2G21460,0.0 ,0.0 ,0.0 ,,,,,
AT2G21465,3.5 ,3.3 ,5.5 ,,,,,
AT2G21470,18.3 ,27.1 ,19.7 ,,,,,
AT2G21480,0.0 ,0.0 ,0.0 ,,,,,
AT2G21490,0.0 ,0.0 ,0.0 ,,,,,
AT2G21500,0.0 ,0.0 ,2.3 ,,,,,
AT2G21510,8.0 ,6.7 ,6.0 ,,,,,
AT2G21520,7.0 ,7.6 ,10.5 ,,,,,
AT2G21530,0.0 ,0.0 ,0.0 ,,,,,
AT2G21540,204.5 ,178.4 ,206.6 ,,,,,
AT2G21550,0.0 ,0.0 ,0.0 ,,,,,
AT2G21560,0.0 ,0.0 ,0.0 ,,,,,
AT2G21570,0.0 ,0.0 ,0.0 ,,,,,
AT2G21580,910.0 ,924.9 ,880.2 ,,,,,
AT2G21590,7.2 ,7.3 ,7.0 ,,,,,
AT2G21600,163.6 ,151.4 ,171.9 ,,,,,
AT2G21610,0.0 ,0.0 ,0.0 ,,,,,
AT2G21620,10.7 ,11.0 ,9.7 ,,,,,
AT2G21630,7.2 ,6.5 ,6.9 ,,,,,
AT2G21640,47.3 ,61.8 ,74.8 ,,,,,
AT2G21650,0.0 ,0.0 ,0.0 ,,,,,
AT2G21655,0.0 ,0.0 ,0.0 ,,,,,
AT2G21660,2063.8 ,1882.6 ,1757.8 ,,,,,
AT2G21670,0.0 ,0.0 ,0.0 ,,,,,
AT2G21680,0.0 ,0.0 ,0.0 ,,,,,
AT2G21690,0.0 ,0.0 ,0.0 ,,,,,
AT2G21700,0.0 ,0.0 ,0.0 ,,,,,
AT2G21710,0.1 ,0.0 ,0.0 ,,,,,
AT2G21720,0.0 ,0.0 ,0.0 ,,,,,
AT2G21725,0.0 ,0.0 ,0.0 ,,,,,
AT2G21727,0.0 ,0.0 ,0.0 ,,,,,
AT2G21730,0.0 ,0.0 ,0.0 ,,,,,
AT2G21740,0.0 ,0.0 ,0.0 ,,,,,
AT2G21750,0.0 ,0.0 ,0.0 ,,,,,
AT2G21760,0.0 ,0.0 ,0.0 ,,,,,
AT2G21770,5.6 ,5.4 ,5.0 ,,,,,
AT2G21780,0.0 ,0.0 ,0.0 ,,,,,
AT2G21790,57.8 ,55.9 ,57.9 ,,,,,
AT2G21800,15.0 ,14.0 ,13.1 ,,,,,
AT2G21810,0.0 ,0.0 ,0.0 ,,,,,
AT2G21820,0.0 ,0.0 ,0.0 ,,,,,
AT2G21830,0.0 ,0.0 ,0.0 ,,,,,
AT2G21840,0.0 ,0.0 ,0.0 ,,,,,
AT2G21850,0.0 ,0.0 ,0.0 ,,,,,
AT2G21860,7.7 ,7.1 ,7.3 ,,,,,
AT2G21870,405.2 ,383.2 ,431.7 ,,,,,
AT2G21880,0.0 ,0.0 ,0.0 ,,,,,
AT2G21890,0.0 ,0.0 ,0.0 ,,,,,
AT2G21900,0.0 ,0.0 ,0.0 ,,,,,
AT2G21910,0.0 ,0.0 ,0.0 ,,,,,
AT2G21920,0.0 ,0.0 ,0.0 ,,,,,
AT2G21930,0.0 ,0.0 ,1.7 ,,,,,
AT2G21940,0.0 ,10.0 ,0.0 ,,,,,
AT2G21950,20.7 ,17.5 ,20.4 ,,,,,
AT2G21960,31.1 ,25.8 ,26.0 ,,,,,
AT2G21970,19.1 ,20.2 ,17.6 ,,,,,
AT2G21980,0.0 ,0.0 ,0.0 ,,,,,
AT2G21990,0.0 ,0.0 ,0.0 ,,,,,
AT2G22000,0.0 ,0.0 ,0.0 ,,,,,
AT2G22010,22.8 ,21.3 ,20.6 ,,,,,
AT2G22030,0.0 ,0.0 ,0.0 ,,,,,
AT2G22040,15.2 ,11.7 ,22.9 ,,,,,
AT2G22050,0.0 ,0.0 ,0.0 ,,,,,
AT2G22055,4.1 ,6.3 ,15.4 ,,,,,
AT2G22060,0.5 ,0.3 ,4.0 ,,,,,
AT2G22070,4.1 ,3.5 ,3.5 ,,,,,
AT2G22080,1.9 ,1.6 ,1.5 ,,,,,
AT2G22088,0.0 ,0.0 ,0.0 ,,,,,
AT2G22090,44.2 ,41.9 ,33.9 ,,,,,
AT2G22100,54.4 ,43.8 ,52.7 ,,,,,
AT2G22110,0.0 ,0.0 ,0.0 ,,,,,
AT2G22120,32.7 ,28.3 ,34.0 ,,,,,
AT2G22121,0.0 ,0.0 ,0.0 ,,,,,
AT2G22122,0.0 ,0.0 ,0.0 ,,,,,
AT2G22125,8.9 ,9.6 ,8.7 ,,,,,
AT2G22140,16.3 ,15.2 ,14.3 ,,,,,
AT2G22145,0.0 ,0.0 ,0.0 ,,,,,
AT2G22155,0.0 ,0.0 ,0.0 ,,,,,
AT2G22160,0.0 ,0.0 ,0.0 ,,,,,
AT2G22170,0.0 ,0.0 ,0.0 ,,,,,
AT2G22180,0.0 ,0.0 ,0.0 ,,,,,
AT2G22190,0.0 ,0.0 ,0.0 ,,,,,
AT2G22200,0.0 ,0.0 ,0.0 ,,,,,
AT2G22201,0.0 ,0.0 ,0.0 ,,,,,
AT2G22210,0.0 ,0.0 ,0.0 ,,,,,
AT2G22220,0.0 ,0.0 ,0.0 ,,,,,
AT2G22230,40.5 ,37.6 ,50.4 ,,,,,
AT2G22240,53.1 ,64.9 ,69.2 ,,,,,
AT2G22241,0.0 ,0.0 ,0.0 ,,,,,
AT2G22250,19.2 ,28.3 ,22.9 ,,,,,
AT2G22260,26.9 ,20.8 ,36.8 ,,,,,
AT2G22270,56.6 ,51.9 ,48.0 ,,,,,
AT2G22280,0.0 ,0.0 ,0.0 ,,,,,
AT2G22290,0.0 ,0.0 ,0.0 ,,,,,
AT2G22300,46.8 ,42.2 ,46.1 ,,,,,
AT2G22310,51.0 ,52.8 ,55.3 ,,,,,
AT2G22320,0.0 ,0.0 ,0.0 ,,,,,
AT2G22330,0.2 ,0.1 ,0.2 ,,,,,
AT2G22340,0.0 ,0.0 ,0.0 ,,,,,
AT2G22345,0.0 ,0.0 ,0.0 ,,,,,
AT2G22350,0.0 ,0.0 ,0.0 ,,,,,
AT2G22360,0.0 ,0.0 ,2.3 ,,,,,
AT2G22370,51.8 ,50.0 ,55.6 ,,,,,
AT2G22380,0.0 ,0.0 ,0.0 ,,,,,
AT2G22400,109.4 ,97.5 ,103.2 ,,,,,
AT2G22410,1.9 ,1.5 ,1.8 ,,,,,
AT2G22420,64.0 ,72.4 ,62.7 ,,,,,
AT2G22425,104.7 ,107.8 ,107.5 ,,,,,
AT2G22426,0.0 ,0.0 ,0.0 ,,,,,
AT2G22430,0.0 ,0.0 ,0.0 ,,,,,
AT2G22440,0.0 ,0.0 ,0.0 ,,,,,
AT2G22450,60.6 ,51.2 ,57.9 ,,,,,
AT2G22460,0.0 ,0.0 ,0.0 ,,,,,
AT2G22470,0.0 ,18.5 ,4.9 ,,,,,
AT2G22475,38.6 ,33.6 ,38.2 ,,,,,
AT2G22480,60.0 ,50.4 ,53.6 ,,,,,
AT2G22482,4.7 ,5.2 ,5.1 ,,,,,
AT2G22490,59.0 ,48.0 ,67.1 ,,,,,
AT2G22496,0.0 ,0.0 ,0.0 ,,,,,
AT2G22500,76.7 ,72.0 ,69.1 ,,,,,
AT2G22510,0.0 ,0.0 ,0.0 ,,,,,
AT2G22520,0.0 ,0.0 ,0.0 ,,,,,
AT2G22530,13.4 ,11.5 ,12.2 ,,,,,
AT2G22540,0.0 ,0.0 ,0.0 ,,,,,
AT2G22560,8.2 ,6.8 ,7.1 ,,,,,
AT2G22570,42.9 ,39.3 ,40.4 ,,,,,
AT2G22580,0.0 ,0.0 ,0.0 ,,,,,
AT2G22590,0.0 ,0.0 ,0.0 ,,,,,
AT2G22600,135.6 ,131.1 ,125.7 ,,,,,
AT2G22610,19.3 ,18.4 ,22.3 ,,,,,
AT2G22620,8.8 ,8.6 ,14.9 ,,,,,
AT2G22630,0.0 ,0.0 ,0.0 ,,,,,
AT2G22640,30.4 ,28.8 ,27.9 ,,,,,
AT2G22650,0.0 ,0.0 ,0.0 ,,,,,
AT2G22660,23.4 ,22.4 ,23.1 ,,,,,
AT2G22668,0.0 ,0.0 ,0.0 ,,,,,
AT2G22670,122.0 ,129.1 ,152.9 ,,,,,
AT2G22680,6.3 ,4.9 ,4.6 ,,,,,
AT2G22690,0.3 ,0.1 ,0.5 ,,,,,
AT2G22710,0.0 ,0.0 ,0.0 ,,,,,
AT2G22720,41.2 ,40.4 ,40.2 ,,,,,
AT2G22730,0.0 ,0.0 ,0.0 ,,,,,
AT2G22740,0.1 ,0.2 ,0.2 ,,,,,
AT2G22750,0.0 ,0.0 ,0.0 ,,,,,
AT2G22760,0.0 ,0.0 ,0.0 ,,,,,
AT2G22770,0.0 ,0.0 ,0.0 ,,,,,
AT2G22780,93.3 ,77.3 ,86.7 ,,,,,
AT2G22790,3.9 ,3.2 ,3.1 ,,,,,
AT2G22795,30.8 ,26.3 ,28.5 ,,,,,
AT2G22800,0.0 ,0.0 ,0.0 ,,,,,
AT2G22802,0.0 ,0.0 ,0.0 ,,,,,
AT2G22805,0.0 ,0.0 ,0.0 ,,,,,
AT2G22807,0.0 ,0.0 ,0.0 ,,,,,
AT2G22810,0.0 ,0.0 ,0.0 ,,,,,
AT2G22820,0.0 ,0.0 ,0.0 ,,,,,
AT2G22821,1.0 ,0.3 ,0.6 ,,,,,
AT2G22830,2.9 ,2.1 ,2.1 ,,,,,
AT2G22840,0.0 ,2.9 ,1.6 ,,,,,
AT2G22850,0.0 ,0.0 ,0.0 ,,,,,
AT2G22860,0.0 ,0.0 ,0.0 ,,,,,
AT2G22870,0.2 ,0.2 ,3.1 ,,,,,
AT2G22880,0.0 ,0.0 ,0.0 ,,,,,
AT2G22890,0.0 ,0.0 ,0.0 ,,,,,
AT2G22900,0.1 ,0.0 ,5.0 ,,,,,
AT2G22905,0.0 ,0.0 ,0.0 ,,,,,
AT2G22910,39.6 ,38.6 ,37.5 ,,,,,
AT2G22920,0.0 ,0.0 ,0.0 ,,,,,
AT2G22930,0.0 ,0.0 ,0.0 ,,,,,
AT2G22940,0.0 ,0.0 ,0.0 ,,,,,
AT2G22941,0.0 ,0.0 ,0.0 ,,,,,
AT2G22942,0.0 ,0.0 ,0.0 ,,,,,
AT2G22950,0.0 ,0.0 ,0.0 ,,,,,
AT2G22955,0.0 ,0.0 ,0.0 ,,,,,
AT2G22960,0.0 ,0.0 ,0.0 ,,,,,
AT2G22970,0.0 ,0.0 ,0.0 ,,,,,
AT2G22980,0.0 ,0.0 ,0.0 ,,,,,
AT2G22990,0.0 ,0.0 ,0.0 ,,,,,
AT2G23000,0.0 ,0.0 ,0.0 ,,,,,
AT2G23010,0.0 ,3.2 ,0.0 ,,,,,
AT2G23020,0.0 ,0.0 ,0.0 ,,,,,
AT2G23030,0.0 ,0.0 ,0.0 ,,,,,
AT2G23040,0.0 ,0.0 ,0.0 ,,,,,
AT2G23050,0.0 ,0.0 ,0.0 ,,,,,
AT2G23060,0.0 ,0.0 ,0.0 ,,,,,
AT2G23067,0.0 ,0.0 ,0.0 ,,,,,
AT2G23070,173.4 ,166.9 ,176.1 ,,,,,
AT2G23080,17.6 ,17.9 ,18.6 ,,,,,
AT2G23090,89.3 ,90.1 ,90.4 ,,,,,
AT2G23093,31.7 ,30.1 ,29.0 ,,,,,
AT2G23096,0.0 ,0.0 ,0.0 ,,,,,
AT2G23100,0.0 ,0.0 ,0.0 ,,,,,
AT2G23110,0.0 ,0.0 ,1.5 ,,,,,
AT2G23118,0.0 ,0.0 ,0.0 ,,,,,
AT2G23120,4.8 ,11.0 ,5.9 ,,,,,
AT2G23130,0.0 ,0.0 ,0.0 ,,,,,
AT2G23140,60.4 ,55.7 ,57.1 ,,,,,
AT2G23142,0.0 ,0.0 ,0.0 ,,,,,
AT2G23148,0.0 ,0.0 ,0.0 ,,,,,
AT2G23149,0.0 ,0.0 ,0.0 ,,,,,
AT2G23150,47.0 ,40.6 ,56.4 ,,,,,
AT2G23160,0.0 ,0.0 ,0.0 ,,,,,
AT2G23170,0.0 ,0.0 ,0.0 ,,,,,
AT2G23171,0.0 ,0.0 ,0.0 ,,,,,
AT2G23180,0.0 ,0.0 ,0.0 ,,,,,
AT2G23190,0.0 ,0.1 ,0.0 ,,,,,
AT2G23200,0.6 ,0.8 ,1.4 ,,,,,
AT2G23210,0.0 ,0.0 ,0.0 ,,,,,
AT2G23220,0.0 ,0.0 ,0.0 ,,,,,
AT2G23230,0.0 ,0.0 ,0.0 ,,,,,
AT2G23240,0.0 ,0.0 ,0.0 ,,,,,
AT2G23250,0.0 ,0.0 ,0.0 ,,,,,
AT2G23260,0.0 ,0.0 ,0.0 ,,,,,
AT2G23270,0.0 ,0.0 ,0.0 ,,,,,
AT2G23290,17.0 ,14.0 ,16.5 ,,,,,
AT2G23300,0.0 ,0.0 ,0.0 ,,,,,
AT2G23310,106.7 ,108.3 ,113.1 ,,,,,
AT2G23320,48.1 ,44.3 ,52.4 ,,,,,
AT2G23321,0.0 ,0.0 ,0.0 ,,,,,
AT2G23330,0.0 ,0.0 ,2.0 ,,,,,
AT2G23340,13.5 ,11.2 ,11.5 ,,,,,
AT2G23347,0.0 ,0.0 ,0.0 ,,,,,
AT2G23348,0.0 ,1.0 ,0.0 ,,,,,
AT2G23350,291.1 ,266.6 ,269.7 ,,,,,
AT2G23360,0.0 ,0.0 ,0.0 ,,,,,
AT2G23370,8.8 ,13.5 ,14.5 ,,,,,
AT2G23380,16.5 ,27.5 ,15.7 ,,,,,
AT2G23390,13.8 ,17.6 ,14.6 ,,,,,
AT2G23400,0.0 ,0.0 ,0.0 ,,,,,
AT2G23410,0.0 ,0.0 ,0.0 ,,,,,
AT2G23420,29.6 ,32.8 ,33.8 ,,,,,
AT2G23430,2.0 ,1.3 ,0.6 ,,,,,
AT2G23440,0.0 ,0.0 ,0.0 ,,,,,
AT2G23450,10.0 ,9.0 ,10.2 ,,,,,
AT2G23460,0.0 ,0.0 ,0.0 ,,,,,
AT2G23470,4.9 ,4.5 ,5.1 ,,,,,
AT2G23480,0.0 ,0.0 ,0.0 ,,,,,
AT2G23490,0.0 ,0.0 ,0.0 ,,,,,
AT2G23500,0.0 ,0.0 ,0.0 ,,,,,
AT2G23510,0.0 ,0.0 ,0.0 ,,,,,
AT2G23520,13.7 ,12.4 ,11.3 ,,,,,
AT2G23530,17.8 ,21.4 ,18.7 ,,,,,
AT2G23540,0.0 ,0.0 ,0.0 ,,,,,
AT2G23550,0.0 ,0.0 ,0.0 ,,,,,
AT2G23560,0.0 ,0.0 ,0.0 ,,,,,
AT2G23570,0.0 ,0.0 ,0.0 ,,,,,
AT2G23580,0.0 ,0.0 ,0.0 ,,,,,
AT2G23590,0.0 ,0.0 ,0.0 ,,,,,
AT2G23600,0.0 ,0.0 ,0.0 ,,,,,
AT2G23610,0.0 ,0.0 ,0.0 ,,,,,
AT2G23620,0.0 ,0.0 ,0.0 ,,,,,
AT2G23630,0.0 ,0.0 ,0.0 ,,,,,
AT2G23640,0.0 ,0.0 ,0.0 ,,,,,
AT2G23650,0.0 ,0.0 ,0.0 ,,,,,
AT2G23660,0.0 ,0.0 ,0.0 ,,,,,
AT2G23670,0.0 ,0.0 ,0.0 ,,,,,
AT2G23672,6.4 ,4.8 ,3.6 ,,,,,
AT2G23680,0.0 ,0.0 ,0.0 ,,,,,
AT2G23690,0.2 ,0.2 ,0.2 ,,,,,
AT2G23700,0.0 ,0.0 ,0.0 ,,,,,
AT2G23710,0.0 ,0.0 ,0.0 ,,,,,
AT2G23720,0.0 ,0.0 ,0.0 ,,,,,
AT2G23740,6.9 ,6.1 ,9.9 ,,,,,
AT2G23755,0.0 ,0.0 ,0.0 ,,,,,
AT2G23760,0.0 ,0.0 ,0.0 ,,,,,
AT2G23770,0.0 ,0.0 ,1.8 ,,,,,
AT2G23780,50.7 ,44.5 ,49.3 ,,,,,
AT2G23790,365.8 ,341.0 ,329.6 ,,,,,
AT2G23800,0.0 ,0.0 ,0.0 ,,,,,
AT2G23810,18.9 ,28.8 ,23.8 ,,,,,
AT2G23820,83.6 ,99.1 ,88.4 ,,,,,
AT2G23830,0.0 ,0.0 ,0.0 ,,,,,
AT2G23834,0.0 ,0.0 ,0.0 ,,,,,
AT2G23840,0.0 ,0.0 ,0.0 ,,,,,
AT2G23880,0.1 ,0.0 ,0.1 ,,,,,
AT2G23890,37.4 ,31.0 ,36.7 ,,,,,
AT2G23900,20.4 ,19.0 ,19.5 ,,,,,
AT2G23910,0.1 ,2.3 ,3.4 ,,,,,
AT2G23920,0.0 ,0.0 ,0.0 ,,,,,
AT2G23930,154.1 ,140.0 ,179.5 ,,,,,
AT2G23940,53.9 ,52.7 ,71.0 ,,,,,
AT2G23945,0.0 ,0.0 ,0.0 ,,,,,
AT2G23950,0.2 ,0.3 ,0.3 ,,,,,
AT2G23960,0.5 ,0.4 ,1.1 ,,,,,
AT2G23970,482.5 ,463.3 ,493.1 ,,,,,
AT2G23980,7.3 ,5.9 ,8.1 ,,,,,
AT2G23985,14.3 ,9.9 ,16.0 ,,,,,
AT2G23990,0.0 ,0.0 ,0.0 ,,,,,
AT2G24000,0.0 ,0.0 ,0.0 ,,,,,
AT2G24010,0.0 ,0.1 ,0.0 ,,,,,
AT2G24020,29.6 ,29.3 ,36.2 ,,,,,
AT2G24030,63.3 ,69.3 ,64.0 ,,,,,
AT2G24040,0.0 ,0.0 ,0.0 ,,,,,
AT2G24050,21.7 ,26.0 ,21.1 ,,,,,
AT2G24060,82.6 ,84.9 ,78.0 ,,,,,
AT2G24070,0.0 ,0.0 ,0.0 ,,,,,
AT2G24080,0.0 ,0.0 ,0.0 ,,,,,
AT2G24090,19.7 ,17.2 ,21.4 ,,,,,
AT2G24100,50.0 ,45.8 ,60.9 ,,,,,
AT2G24103,0.0 ,0.0 ,0.4 ,,,,,
AT2G24120,15.4 ,16.5 ,14.4 ,,,,,
AT2G24130,0.0 ,0.0 ,0.0 ,,,,,
AT2G24140,0.2 ,0.0 ,0.2 ,,,,,
AT2G24150,21.6 ,17.9 ,20.3 ,,,,,
AT2G24170,94.9 ,101.7 ,90.7 ,,,,,
AT2G24180,0.0 ,0.0 ,0.0 ,,,,,
AT2G24190,0.0 ,0.0 ,0.0 ,,,,,
AT2G24200,132.4 ,148.5 ,119.0 ,,,,,
AT2G24205,0.0 ,0.0 ,0.0 ,,,,,
AT2G24210,0.0 ,0.0 ,0.0 ,,,,,
AT2G24220,0.0 ,0.0 ,0.0 ,,,,,
AT2G24230,0.0 ,0.0 ,0.7 ,,,,,
AT2G24240,0.0 ,0.0 ,2.3 ,,,,,
AT2G24250,0.5 ,0.6 ,0.9 ,,,,,
AT2G24255,4.3 ,4.1 ,3.2 ,,,,,
AT2G24260,0.0 ,0.0 ,0.0 ,,,,,
AT2G24270,0.0 ,0.0 ,0.0 ,,,,,
AT2G24280,0.0 ,0.0 ,0.0 ,,,,,
AT2G24285,0.0 ,0.0 ,0.0 ,,,,,
AT2G24290,60.7 ,70.7 ,65.6 ,,,,,
AT2G24300,0.0 ,0.0 ,0.0 ,,,,,
AT2G24310,17.1 ,46.8 ,17.2 ,,,,,
AT2G24320,2.1 ,1.6 ,1.5 ,,,,,
AT2G24330,27.3 ,30.9 ,27.0 ,,,,,
AT2G24340,0.0 ,0.0 ,0.0 ,,,,,
AT2G24350,0.0 ,0.0 ,0.0 ,,,,,
AT2G24360,61.0 ,57.3 ,57.8 ,,,,,
AT2G24370,0.0 ,0.0 ,0.0 ,,,,,
AT2G24380,0.0 ,0.0 ,0.0 ,,,,,
AT2G24390,17.0 ,17.8 ,17.5 ,,,,,
AT2G24395,4.1 ,2.1 ,3.3 ,,,,,
AT2G24400,0.0 ,0.0 ,0.0 ,,,,,
AT2G24410,0.0 ,0.0 ,0.0 ,,,,,
AT2G24420,41.3 ,54.1 ,44.1 ,,,,,
AT2G24430,2.7 ,2.7 ,2.7 ,,,,,
AT2G24440,35.7 ,33.2 ,33.0 ,,,,,
AT2G24450,9.0 ,6.7 ,6.2 ,,,,,
AT2G24460,0.0 ,0.0 ,0.0 ,,,,,
AT2G24470,0.0 ,0.0 ,0.0 ,,,,,
AT2G24480,0.0 ,0.0 ,0.0 ,,,,,
AT2G24490,21.5 ,20.8 ,28.7 ,,,,,
AT2G24500,69.1 ,70.9 ,73.9 ,,,,,
AT2G24510,0.0 ,0.2 ,0.2 ,,,,,
AT2G24513,0.0 ,0.0 ,0.0 ,,,,,
AT2G24520,0.0 ,0.0 ,0.0 ,,,,,
AT2G24530,0.0 ,0.0 ,0.0 ,,,,,
AT2G24540,13.0 ,10.8 ,10.7 ,,,,,
AT2G24545,0.0 ,0.0 ,0.0 ,,,,,
AT2G24550,3.3 ,3.2 ,3.8 ,,,,,
AT2G24560,0.0 ,0.0 ,0.0 ,,,,,
AT2G24570,10.1 ,9.0 ,9.3 ,,,,,
AT2G24580,0.0 ,0.0 ,0.0 ,,,,,
AT2G24590,123.1 ,113.0 ,109.2 ,,,,,
AT2G24592,0.0 ,0.0 ,0.0 ,,,,,
AT2G24600,2.2 ,2.9 ,2.7 ,,,,,
AT2G24610,0.0 ,0.0 ,0.0 ,,,,,
AT2G24615,0.0 ,0.0 ,0.0 ,,,,,
AT2G24617,0.0 ,0.0 ,0.0 ,,,,,
AT2G24620,0.0 ,0.0 ,0.0 ,,,,,
AT2G24625,0.0 ,0.0 ,0.0 ,,,,,
AT2G24630,0.0 ,0.0 ,0.0 ,,,,,
AT2G24640,14.3 ,11.7 ,13.2 ,,,,,
AT2G24645,8.0 ,6.7 ,7.8 ,,,,,
AT2G24650,0.4 ,0.6 ,0.5 ,,,,,
AT2G24660,0.0 ,0.0 ,0.0 ,,,,,
AT2G24670,0.0 ,0.0 ,0.0 ,,,,,
AT2G24680,6.5 ,6.5 ,9.5 ,,,,,
AT2G24681,0.0 ,0.0 ,0.0 ,,,,,
AT2G24683,0.0 ,0.0 ,0.0 ,,,,,
AT2G24690,0.5 ,3.7 ,0.4 ,,,,,
AT2G24692,0.0 ,0.0 ,0.0 ,,,,,
AT2G24693,0.9 ,2.9 ,1.4 ,,,,,
AT2G24696,0.0 ,0.0 ,0.0 ,,,,,
AT2G24700,0.0 ,0.3 ,0.0 ,,,,,
AT2G24710,0.0 ,0.0 ,0.0 ,,,,,
AT2G24720,0.0 ,0.0 ,0.0 ,,,,,
AT2G24735,0.0 ,0.1 ,0.0 ,,,,,
AT2G24740,0.0 ,0.0 ,0.0 ,,,,,
AT2G24755,17.5 ,17.5 ,16.6 ,,,,,
AT2G24760,4.8 ,3.7 ,4.0 ,,,,,
AT2G24762,51.5 ,41.9 ,39.7 ,,,,,
AT2G24765,143.2 ,145.6 ,157.3 ,,,,,
AT2G24780,0.0 ,0.0 ,0.0 ,,,,,
AT2G24790,9.7 ,15.0 ,14.5 ,,,,,
AT2G24800,0.0 ,0.0 ,0.0 ,,,,,
AT2G24810,0.0 ,0.0 ,0.0 ,,,,,
AT2G24820,0.0 ,0.0 ,0.0 ,,,,,
AT2G24830,12.1 ,14.1 ,14.2 ,,,,,
AT2G24834,0.0 ,0.0 ,0.0 ,,,,,
AT2G24840,0.0 ,0.0 ,0.0 ,,,,,
AT2G24850,0.0 ,0.0 ,0.0 ,,,,,
AT2G24860,8.7 ,7.8 ,7.2 ,,,,,
AT2G24870,0.0 ,0.0 ,0.0 ,,,,,
AT2G24880,0.0 ,0.0 ,0.0 ,,,,,
AT2G24890,0.0 ,0.0 ,0.0 ,,,,,
